total_claim_charge_amount,days_taken_for_claim_filing,patient_age,LOS,count_of_unique_HealthCareDiagnosisCode,mins_mean_quantity,count_of_holidays,count_of_lineitems,units_mean_quantity,noise
0.013046825731519041,0.01749223311112742,-0.008005602219221686,2.1666041188672656e-05,0.0010705345708769466,0.0,0.08960068712302052,0.014957693185643139,0.00018106620136262296,-0.006153929484773846
0.0018161235067573056,0.019834554811118,-0.005148334634352025,-0.0006466864717481147,-0.006254878820278098,0.0,0.10314353258034566,0.007123910011431744,0.00520900773582047,-0.004299651129666515
0.014812670042969068,0.02772702663806633,0.0035084533199926326,-0.0008878213255299027,0.004159156792467078,0.0,0.0956489559276037,0.014676293011876474,0.00018195026007581384,0.006616341943132864
0.033209222282088634,0.029529718297400132,0.00755482464958066,0.0004933615330797835,0.00907592218800013,0.0,0.10658820596537225,0.00021270436104254832,0.0022882807536730885,0.0030365658498926807
0.011915957543075284,0.019641187372852108,0.004909961692244291,-0.00019304695800221873,-0.0019964943208668263,-4.021811625032345e-06,0.10449236358517693,0.0050704990062774066,0.00048027133822433623,-0.004531911399489908
0.024947729081515713,0.011829751932337883,0.00015681275545308403,-0.0017873281804324126,-0.0012922719976258268,0.0,0.08582513860224197,0.0020368796622287633,0.002706284650560542,-0.004922234362564537
0.01282809463441723,0.027405581330006302,0.005629496824000502,-0.0011275718237495514,-0.001762102749187977,0.0,0.092086927726359,0.002859904803636637,-0.00039302785313131137,-0.0006492485641939383
0.008051005394801414,0.008758018636586628,0.010096714075527258,-0.0005704757233937708,3.9234919078645625e-06,0.0,0.08572358999509569,-0.00018989700833736966,0.001759686120647419,-0.0008109857773417994
0.01734553876556888,0.015746643925710103,0.0031055881075706337,-0.0011910680907036507,0.0013336186442278407,0.0,0.13268876147799438,-0.004242531043293774,0.003756348691870559,0.002939436469025969
0.03161823252026018,0.018041280217562815,-0.002186898966358486,-0.0007656873188945923,0.00620403058386384,0.0,0.0949655876995568,0.008698876919217457,0.003589568328322057,-0.00507731405905173
0.015947358531806077,0.02975999202401993,-0.0002630539567380241,-0.00011043664656059659,0.005004735738142396,0.0,0.09944666638546218,-0.0006317513028073595,0.004350743721791617,0.0025902762066545293
0.03461705863259468,0.031192643630676663,-0.00018590102983264689,-0.0020430670719112087,-0.0012186845289031468,0.0,0.08590619375018446,-0.0016115111097996348,0.0020471244356576324,-0.00017594204609162613
0.01683189583453081,0.01803443341572102,0.002461042320247109,-0.0015059703343810681,0.002488572111413967,0.0,0.07792988071432246,-0.0003766438461841104,6.685806426238727e-05,-0.0014572637807781508
0.02799961536543851,0.013837584494953514,-0.005083942931627605,-0.0007539549692647917,-0.00048257391750297087,0.0,0.09956514925957852,0.006968296140120988,0.00022579473335571087,-0.003582443569123783
0.006424253391239099,0.024435351991850283,0.00427892606294572,-0.0008578628491769713,-0.0020186585169695735,0.0,0.11056779797329903,0.01498076510642864,0.002739464371883582,0.00017458849391455145
0.02865423667653231,0.011432673445963281,0.0010541307260296007,-0.00014702551641277984,0.0003324388961185476,0.0,0.13050069290093239,0.013332488800340835,0.00244492301314011,0.00195375030230438
0.01397964708352215,0.011836808356260798,0.004469465100604442,-0.00030533057836015234,0.01035914094928717,0.0,0.08468374897333057,0.0035328478982280865,0.001162392406881574,-0.002266591531035744
0.026899344154978234,0.0244889217552239,0.003771411945835168,-0.0007277738041839954,0.0009649771484682601,0.0,0.1182408159471768,0.005182105088759293,0.0012535004667288963,0.0033172099714305235
0.014591209707713992,-0.0002588218265032083,0.0031434272696882148,0.0007326966752940645,0.003616957482225391,0.0,0.06529030434827561,1.2406905131978618e-05,0.0030996584654726213,0.00440548523061336
0.011949111031679848,0.031557051511179955,0.0038812105325866874,-0.00042363345115635774,-0.00035710976077947266,0.0,0.13456948250526235,-0.0034109112090763396,0.0008793703747832171,0.0005272250685094737
0.001142713314875421,0.018015892991981586,-0.006049045341771253,-0.000796087878896834,-0.005138973787350343,0.0,0.08796663190823774,0.0022052425299341925,0.0011991657977059478,-0.007382150947466848
0.020886709524033008,0.02391351101934843,-0.0015610091814868055,0.00019004270095260845,-0.0006729701406159138,0.0,0.07411469819967784,0.02438451191090678,0.0014914050646771093,0.004700624090845151
0.028836154441863004,0.023750024404052994,0.002630756916108601,-0.0004936126458549017,-0.004507265900054036,0.0,0.1090298250066704,0.004808249220697236,0.0011915685623734684,0.005797752224022679
0.03467931879424677,0.013326817216124642,0.012820121226930537,-0.0006655263461551875,-0.004037956382740471,0.0,0.08093662397252367,0.00955765066824137,0.001272339761211405,-0.008048083514902271
0.03246332819349471,0.006880858003213064,0.00817839814642889,-0.00020222977500424787,0.004328363028683502,0.0,0.10381855024259498,0.008760061032219501,3.875061556966042e-05,0.0017524562239139673
0.011596679266124676,0.022480108389858255,-0.004055126943854792,-0.0004487478209841744,0.004665251385077363,0.0,0.10733055454874951,-0.008916705500612776,0.004705379795992282,0.005706432627418434
0.004190096334074378,0.022955988550339278,0.009428897316304174,-0.00044716155936239674,0.007233047091815259,0.0,0.09998982898159049,-0.012676358194208304,-0.00026553623062055556,-0.004329947837205572
0.021004998437988098,0.021901905654482967,0.0034814120587316364,-0.0015167135270228171,-0.0002771009059669094,0.0,0.11622524211184002,-0.0035595126522961597,0.003656982193064662,0.0009531396438612783
0.021869755703872583,0.02576190415188121,0.0036855792265023447,-0.0013242848541525354,0.008154520182933844,0.0,0.12116293667772637,0.0026171839971304124,0.0013364548237916219,-0.00326187212564536
0.002734628605793843,0.016784325517505305,-0.012974023932698708,-0.0007148373164214572,-0.01689435305856065,0.0,0.06991703513363903,0.002781099865370007,0.0004185830366234322,-0.009544718336328917
0.027729484558788133,0.019723937147694715,0.013031598218771746,-0.0014023387224435524,0.002301900298018522,0.0,0.08446690480615038,-0.007438761674684891,0.002088538332885981,0.0019285168590365998
0.029560548623962755,0.02101180526535732,0.01241530356396634,-0.0003126679004238575,0.010705331025013443,0.0,0.08977971464390186,0.006767879529580334,0.0004820607724912218,-0.002564212584323322
0.01739384495520061,0.021358771368015138,0.0009847939624833657,-0.0006847008642945518,0.002823978395937976,0.0,0.09730939631436814,-0.010249384297438824,0.004783992393679881,-0.008006444243428668
0.020241784497976256,0.017983346112012587,0.001815880034948225,-0.0004518303229142151,0.0024242640372305613,0.0,0.08468091935167524,0.01136993384804671,0.0014781662892498937,0.0016743041563397343
0.02755193284017767,0.02816862377049788,0.008222792069110797,2.1800338459510016e-05,-0.004876624864209711,0.0,0.09163827696036778,0.0034828811918503956,0.002130151715575812,0.0018412048566720518
0.008884047535982265,0.026921221208589686,-0.0005422397731575046,-0.0003017391756174548,-0.0021411233753220182,0.0,0.10094492981687804,-0.001110459549135645,0.0001707257328215861,-0.00463223450292839
0.003707170267760118,0.01965541819962132,-0.00763645396096273,-0.0008830538616056649,-0.0016123922731886675,0.0,0.08908728301642277,0.003689530789888651,-0.000979531005882195,0.0006706601484596453
0.015935342382605723,0.03310884778940747,0.016868209884348985,-0.0010199399525256947,0.00035009628551090354,0.0,0.0885978445052225,0.0011763813267528845,0.0013487197459362665,0.0011543422417000793
0.02387485925687628,0.02508243525816306,0.002714733794434587,0.0003104391185459021,0.007571175808267638,0.0,0.11430472896895605,0.016957133665755166,0.005609216663985816,-0.00036351938233878387
0.0006270309156419573,0.011044523157772823,-0.006412358940906049,-0.00021307467673005177,0.0015473062361684331,0.0,0.08033128692227501,-9.602077706718503e-05,0.0019944887122241963,-0.00990782005401548
0.010265957839009642,0.01579175361111318,-0.0026582880484873226,-0.0007222226318544412,0.0007937444238809265,0.0,0.12094703700699734,0.00298068911615289,0.0019362497511484444,-0.003169078991026586
0.016960597967743705,0.022714112712428458,0.012331681222882484,-0.0011785321880839917,-0.00010546239042743543,0.0,0.06445797143292507,-5.453568478378523e-05,0.0052298117716879314,-0.008828364972050506
0.025075196193705407,0.01866301167591804,-0.0017189166279292455,-0.001145032949604896,-0.005581950179103667,0.0,0.09506371168412128,0.0048060621804161706,0.00051577752864288,0.001786593202264064
0.01762898542222744,0.008971599741882497,0.004899099521895989,-0.0010324700085061478,0.001651548705012762,0.0,0.09962180652919954,0.003092460329099778,0.0005715982753057736,-0.0025811750212653695
0.01461321850912305,0.02671686736477743,-0.0022450738529500858,-0.00012631593639534923,-0.0006703119166174831,0.0,0.10400267985191029,0.005836005624897544,0.004254264907548644,-0.004022918316857549
0.005071703644097014,0.016668223359006796,-0.006850284515461558,-0.0014311989883894817,-0.002491306472008281,0.0,0.10307578457293942,-0.0015669904586734118,0.0005313110702379386,-0.0030373462466950383
0.028756137288669326,0.03593545302228669,0.009270367246024147,0.00015160998137920824,0.012521040744210654,5.0536660460065445e-06,0.11528345235364781,0.002444808135624854,0.002080166693230834,-0.002232554161693978
0.028214260052421634,0.013460919658728476,0.00175540539274035,0.000530776608340644,-0.0016573101278674618,0.0,0.11120847743027898,0.007542401209633354,0.0003880073852613686,0.0028235191207665487
0.00013620217923484556,0.012811404982479669,0.00617994887918204,-0.0008706139298229054,0.0049542792684682535,0.0,0.09792186674986797,-0.00578199251188023,0.0027516440263043785,-0.0011514184226947832
0.014333022870744117,0.008824700085178227,0.004200797650037047,-0.0007837190233961011,0.003937302478128346,0.0,0.09852570072998515,0.0011160732054864674,0.00023165285506177025,-0.00031802513950912603
0.00944588245855522,0.027834176192471062,-0.002611242444191797,-0.0007282751810401944,0.004879107068047128,0.0,0.10817972350230412,0.0013656562331677113,0.003598360165180392,-0.004897809563708222
0.01871055022395377,-0.0012342250486984895,-0.004204141061092315,-0.00015631136907333641,-0.005435192274885803,0.0,0.0697311365106066,-0.0015706515486330508,0.0014480621754258238,0.001726566188343337
0.011116133286898821,0.018950480523426027,-0.0022440481042109274,-0.0005561030550471302,-0.0007498684766258478,0.0,0.09953392562075333,-0.0017279577939639634,0.0011133175752277124,-0.0027067880880576435
0.017829672546519647,0.014849829737101129,0.0035756822619950057,0.0004095992769878265,0.0004367122314929306,0.0,0.09649306844407143,0.005257653761115444,0.004252537804818957,0.0013682358827041496
0.022461936538199622,0.011896772436333924,0.010202097235462337,-0.0008307231376821656,0.003995369739888321,0.0,0.11833174451858915,-0.0029650006809206044,0.005157020291433989,0.0034852240228789187
0.017941040503538265,0.0159820063297891,-6.294228512502276e-05,-5.298531346683566e-05,-0.0002809288432132573,0.0,0.08872372959709823,0.0026407311262045983,0.0016233419864158161,-0.0027651932719320316
0.02739528702703752,0.01175106863169878,0.009576621377807404,-0.0004856534981925287,0.0031079237181269705,0.0,0.12834864877099272,0.005805855002360383,-0.00024961684461026755,0.0038022918189049458
0.010764683607507718,0.02747787447513659,0.005080241680098863,-0.0009681278505149438,-0.001519045879676073,0.0,0.10384067611448633,0.00654835109965779,0.00015817111299510912,-0.0009620959012905494
0.01396483795805976,0.017992798135988176,0.001118407117136233,-0.0007451811056979008,-0.008180893878415574,0.0,0.10408303325566622,-0.00178436771870365,-6.862952764241648e-05,-0.006587163736496493
0.02379162960230845,0.03414940009980252,0.011291141437590791,-0.0006573951530667976,0.002648239352585069,0.0,0.11020459525720852,0.014426243735219424,0.00024299754832826092,0.0014631923802911118
0.019677505613614775,0.020500591581592443,0.0019582632776183996,-7.509240028280573e-05,0.0023688905006281845,0.0,0.08307087623673516,-0.0022498415733506415,0.0020469089403912675,0.0007805946585493273
0.017827710864015578,0.01950645627380766,0.003365771754587321,-0.0008729247691332875,0.0018160947110524295,0.0,0.10289575730578351,0.009690692800155309,0.0013098154779241477,-0.0027321374520991037
0.019173718992941034,0.024364628445044823,0.0013386176116121583,0.0001327691472313708,0.005118068523448138,0.0,0.10536821089435415,0.007721469532626102,-6.919888222284287e-05,-0.0005598818652575388
0.031105822334178322,0.02396259625088405,0.005173112529103752,-0.0011685195044618957,0.00019150846689924839,0.0,0.11225217135637267,0.002902028718323646,0.0011915640917651404,-0.001766089492462819
0.018990345193357794,0.008547312739669088,-0.0037303772248450497,-0.0013440663240205208,-0.00485461961736684,0.0,0.10651969866675035,0.0017816206257654011,0.002363281727048405,0.004781344973533852
0.012913375373382007,0.029562894125456363,-0.006485562562230341,-4.6465316959842795e-05,-0.00835911052107533,0.0,0.08726584799203452,0.0005346830401593006,0.0015599070693660733,-0.008396946564885488
0.010950374261578999,0.024655660105062604,0.004024322192076024,-0.003196136158094276,0.003958513729338642,0.0,0.07765398603013333,-0.0023456291250553373,0.0019307664184417428,0.00289518751563429
0.01669525918424416,0.02469713344266511,-0.004128280896923309,0.00027887151505078255,-0.0020371224087243566,0.0,0.10605695327201689,0.0001254543943046915,0.0030267761999410838,-0.00041679577384952094
0.02956072912451767,0.01607403094272338,0.0023149473157861645,-0.00033817903092628885,0.004919386409018967,0.0,0.0983860833407351,0.006008270253732961,0.006952408209723637,-0.0014630848638566452
0.015552187576615317,0.021450509282991935,0.0009196068379878075,-0.0008723560746205616,0.002252880736398677,0.0,0.10090043907548978,0.0012788909443466224,0.0003967281075177742,-0.0034163193438384587
0.014442309617984239,0.02368197066039146,0.002027111600660847,-0.002039941420918301,-0.001454150603314508,0.0,0.10921024633254887,-0.007093638912531952,0.00112652080308413,0.0025074475541981165
0.014762040806609044,0.019227991651389963,-0.0023645136458506967,-0.000748359244180985,0.002841066907919265,1.190391162531057e-05,0.10795181296574055,0.0024323659421152445,-0.0010225460086184302,-2.6982199684133513e-05
0.027128285671118448,0.01248107038828985,0.00749735600319037,-0.0005224748512861366,0.004758842895642101,0.0,0.0935026194014905,0.006928852768905913,0.0006725062981585483,0.00041302568102685733
0.021601574275665714,0.01587841232624353,0.004227767543125105,-0.0008501088594875305,-0.009553173672751625,0.0,0.07654530229442305,-0.009485848266621999,0.0007894824987439098,-4.8233126779440025e-05
0.034013098958851753,0.002420321302729267,-0.002005454581649546,0.0011502398821491844,0.00223120259590307,0.0,0.0721903927696932,0.010755081321043924,0.0024083769633507666,0.004977206219019359
0.021871929547908186,0.03636183521553312,0.007625234011410487,-5.984222677773987e-05,0.0028518055774573005,0.0,0.08438603088344113,0.0022327620018033787,0.0029419732569940793,0.0037199222051052193
0.017434927939726876,0.020762462196630603,0.007097957850115766,-0.002180936769588615,0.001455167926546308,0.0,0.11580858021295552,-0.0007411275526873374,0.004190972988218511,-0.002605256029689751
0.010542721185456294,0.008547825033973356,-0.00032560580170336583,-0.0015024510133695435,-0.005882432086971712,0.0,0.11269503832371316,-0.0029667801353551295,0.0011853665756226372,-0.004641452399212431
0.02157768019589338,0.0277465424549596,0.007006744093788053,-0.0009261159218068137,0.00959015608541608,0.0,0.09575689799045159,0.005829947606735908,0.0032711590812711023,0.0002571784243717623
0.02341968383477817,0.01915315315315319,-0.0006245113037565808,-0.0010542240353560994,0.008035016148223717,0.0,0.10714125446200917,0.01081727010028899,0.00260411354750979,-0.001721910589835085
-0.0023847038283013487,0.016784938648627245,-0.005257602764309777,-0.0005517669317013585,-0.0023056192625668715,0.0,0.09708238786721089,-0.0029997384125902914,0.0034264908961497585,-0.004888338676611081
0.012053445967168707,0.011325238465226284,0.0032674282124613985,0.00046205220611331697,0.004633747169000368,0.0,0.093098560116381,0.008765766808285547,0.0004281628672034299,0.005616537997388071
0.03131396620177433,0.006411338385376386,-0.005510845071647896,-0.0013053527874690384,0.0006858829909718977,0.0,0.09233029108700132,0.00564454150244631,0.00045213174753709894,-0.001958899223052579
0.01660381710603115,0.024730108026686938,0.008289851223032696,-0.0007996281449535348,0.005782276074412984,0.0,0.10175442888446984,0.006705273421800373,0.005170672379627683,0.0019784505806740515
0.015384984680917979,0.021336731754580496,-0.003538227874619171,-0.0013293995443554474,0.0015044124193675733,0.0,0.11497691226661319,-0.0029660536124228253,0.000878992344823426,0.0014708064558365708
0.019943145839122732,0.024174862989672384,-0.0013826312360768922,-0.000580386225621754,-0.0031456568978948662,0.0,0.1104164293946945,-0.0007161437572036023,-0.00044052863436124803,0.0009270690495606027
0.02525209429579518,0.024108273568869687,0.01242965400946754,-0.0012691060048894641,0.004263762757088818,0.0,0.0805520001625323,0.011228608385309823,0.002968922478887759,0.0024870820720153453
0.02283799715989353,0.029316378073172344,0.0012234305021414204,-0.0008365884067905949,0.0003988955978349362,0.0,0.0866616694854285,0.0031866447192476,0.0022879054402730413,-0.004634760041132524
0.022331523161475998,0.025257131640931664,0.0010484820727557852,-0.0004344412457472191,0.003354488353834062,0.0,0.0879815493326354,-0.006726969379743553,0.001691638314577315,-0.007681235278722887
0.02380259500139976,0.017089184456032813,0.013300846988665637,-0.0011132595066502327,0.005604382726899904,0.0,0.1208068852821885,-0.0018681275756332384,0.00020116794593858512,0.0011806410031054537
0.024127764127764108,0.03143980343980344,0.0003617341681857678,-0.00039248632797022064,-0.004293572164539938,3.17032575092302e-06,0.11238773083934372,-0.0023428707299675056,0.0035035269873979315,0.0011035903939129454
0.03099424985024074,0.015067460112327147,0.005060496684009397,-0.0003873977151440444,0.00843152578140921,0.0,0.09148454818297096,0.005085127150984803,0.0031958791100191617,-0.0018554951788140928
0.028295218890475003,0.006903138459524794,0.004646948867610435,-0.0004883775150010483,0.0038816604835509973,0.0,0.08733695185350313,0.007788271577164862,0.002357628137743728,-0.0004253874502521349
0.0159018802665711,0.029454331451642047,0.011498262421956906,-1.939774920356463e-05,0.000743032427118695,0.0,0.0902975088687167,0.0031690661792023065,0.0011372341439838895,-0.002446417827517866
0.015055893755157302,0.030462485793021833,0.004475976583786123,-9.224804994629743e-05,0.003977175419203139,0.0,0.11539413660496034,-0.006022980273708156,0.00044255710037518494,-0.001975743044419187
0.019357544598852007,0.023905757745607815,-0.009250082143064187,-0.0005245559442586201,0.005328282340207613,0.0,0.1162446123813758,0.011225574518255144,0.005776686831983668,-0.0007286572991359819
0.005704924639617315,0.019145903223760075,0.002696479948055652,-0.00022986875837284205,-9.664936431583727e-05,0.0,0.08571828389537989,-0.003988372223196557,-0.00010709794424185182,-0.002623713052142096
0.02434296939248789,0.01900916315561777,0.009704526232504885,-0.00094048041282917,0.001807686761169458,0.0,0.10239660756671647,0.0020154265291089436,0.007239711424907758,-0.00020267294433117254
0.01795249340186138,0.02058001882977576,-2.932506057939932e-05,-0.0010109428778688368,0.0018709388649658099,0.0,0.10165362473183004,-0.006080782824775055,0.0005716843388742343,0.006679631430291255
0.014588701074125854,0.016354519300759075,-0.002948165436178285,-0.00044829060322816306,-0.005213689038832614,0.0,0.09775007413740645,0.008293953853797175,-0.00011438342711234117,-0.006548162355143239
0.025183442597429596,0.025130857449274412,0.013810866444102376,0.0004642715054228974,0.003324280846205785,0.0,0.09915448617045206,0.00014080365328402732,0.003497258307242601,0.00499731884935396
-0.0029773679208757397,0.00806518601949947,-0.005119847946218026,3.871739819072406e-06,-0.009248530498750508,0.0,0.11147372496568231,0.0037013832670444446,0.001809862377248228,-0.013657210235472205
0.03551314861460956,0.017984080604534002,0.0017865994962216526,-0.0006105793450881802,-0.0007669521410579416,0.0,0.11110528967254404,0.011655012594458414,-0.00016846347607054612,-0.0004288161209068164
0.012500090196050173,0.02053295042103521,-0.00046685475549651523,-0.0019435444882997088,-0.002430242374825886,0.0,0.08039101791654345,0.0004498978980712942,0.001153787873321488,-0.007410868263256975
0.016580354435548016,0.015596845325479659,-0.0036602390323423385,-6.0943940581192904e-05,0.0016698039286325295,0.0,0.0787116511004434,0.0018067026325980784,0.00587523604518857,-0.004814421197683561
0.02469837951716227,0.024422787197818117,-0.007529182164481674,-0.0008974102487680046,-0.0020945016270154104,0.0,0.07956819787120242,0.0037435644089871658,0.0005691491750603461,-0.0037304992916256776
0.0379742120910487,0.020591104753492073,0.001918601968371536,-0.0004261728818252264,0.0014281570742061488,0.0,0.08689378308360632,0.0010477986011772967,0.0007976321531453445,0.003008589377649118
0.020997996653586114,0.018146041702619332,0.0022843401337064527,-0.0003365171785079557,0.0017594933859555128,0.0,0.10580932944168908,0.00681512939216814,0.0032432452711270154,0.000788208017887504
0.0020607990917977715,0.017466178928447495,-0.0048765412632840845,-0.0006253350572357208,0.0019337138532370068,0.0,0.10024029516571534,-0.00320298949891209,-0.0005654189398000998,0.0025521112547695957
0.020322229479642982,0.016938424084080562,-0.0020097777249964976,0.0006155612295390522,0.0007620291748313135,0.0,0.09915167349523983,0.0021182431763751564,0.002110721849454733,-0.0037347346752963475
0.018048582366208432,0.013191641966453838,0.0017261344094849141,-3.499796925358067e-05,0.00358275507470559,0.0,0.0922429809628331,0.007229889129890044,0.005572022364134455,-0.0013891169277831738
0.01525829483410337,0.019352372952541018,0.006223155536889314,-0.00016071678566424995,-0.00040963180736381944,0.0,0.10208875822483554,0.00429987400252001,0.004130197396052126,0.001830323393532185
0.036924231536926165,0.027392255489021966,0.0013253493013972272,-0.0005687824351297332,-0.0009727744510977909,0.0,0.11362906187624751,0.007083433133732553,0.00043912175648702645,0.0013871457085828486
0.020339506172839538,0.01960020576131689,0.014337860082304565,-6.131687242795225e-05,0.005650000000000033,0.0,0.08864609053497945,0.004599794238683197,0.0009493827160494295,0.003132098765432134
0.011890164738466814,0.016618461671619334,-0.002667623553850196,-9.484723464417977e-05,0.0019723175903752833,0.0,0.10597140878797491,-4.652202763919533e-05,0.0020491330313608504,0.0024063428637372763
0.015502348539129008,0.026292890693416095,0.000721678210333554,-0.00031725181116156744,-0.002760528620332803,0.0,0.10288551866889577,-9.832019743652998e-05,0.0023668497731072157,-0.0031581880423533605
0.010199435575171856,0.0009664134411865866,-0.008187851740036434,-0.0009676440185735436,0.001501714604492399,0.0,0.09710691256337471,0.004426386860715026,0.0005106896155675944,-0.008250200994306556
0.02650472969768609,0.016224705328707633,0.005548320255071748,-0.0015544343879847489,0.002597047267792496,0.0,0.08304459012326768,-0.0018491968816462534,0.0037604106245827996,-0.005143386631353508
0.011452689781450597,0.03863750666309298,-0.0034931170626375406,-0.0010679018108554427,0.0026125347459592827,0.0,0.10402375524389182,0.007154279587897172,-0.0010718168485151169,0.00032555043923715443
0.029119993011551104,0.031785683087281726,0.01337364010832096,-0.0004582809759637541,0.002257134601557631,0.0,0.09650308768487473,0.0024940027013043097,0.0010294522803174443,0.006371919874745502
0.019173437937797654,0.022587403879082167,-0.0002655583574609044,-0.0011076865601943099,-0.0014815852557517385,0.0,0.10501945767566385,0.002266118738519929,-0.00015784066498555349,-0.0064792503346720485
0.03990889546042383,0.025783573176055785,0.00859768202373985,-0.0023776966861341897,0.0053019382367234915,0.0,0.07693720706101366,-0.0011911136006063194,0.00819899669684262,0.00300126030692176
-0.002328481690259787,0.021778287714074075,-0.003642761484119306,0.0003468931193135405,0.00864585052129897,0.0,0.10455757696691081,0.0024954048173630337,0.0034558843280288578,0.0030867347917681643
0.02424218592005036,0.022027728467743757,-0.006062887146184881,-5.6175988135631624e-05,-0.006038918724580356,0.0,0.10616699997752961,0.001828341160521041,0.0009965620295261158,-0.0005190661303732136
